orders_id,products_name,products_price,products_quantity
"153749","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153751","TOP SELLING July Red Case","680.0000","1"
"153751","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153751","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153751","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153751","First Sighting Sauvignon Blanc 2016","79.0000","6"
"153753","Phizante Kraal Sauvignon Blanc 2016","49.0000","18"
"153754","Jordan Chameleon Cabernet Sauvignon /Merlot 2014","59.0000","6"
"153754","Ken Forrester Petit Chenin 2016","49.0000","6"
"153754","Vrede en Lust Mocholate Malbec 2016","85.0000","6"
"153755","Raka Biography Shiraz 2013","115.0000","12"
"153758","Asara Vineyard Collection Shiraz 2012","69.0000","12"
"153758","Raka Spliced 2014","55.0000","6"
"153759","Phizante Kraal Sauvignon Blanc 2016","49.0000","12"
"153761","Glen Carlou Haven Chardonnay 2014","49.0000","36"
"153761","Raka Spliced 2014","55.0000","6"
"153761","Fleur du Cap Shiraz, 2015","59.0000","6"
"153761","Lourensford River Garden 1.5L Shiraz/Cabernet 2013","95.0000","12"
"153763","TOP SELLING July Red Case","680.0000","1"
"153763","Oak Valley Elgin Shiraz 2015","89.0000","12"
"153763","Jordan The Prospector Syrah 2015","139.0000","6"
"153764","Glen Carlou Haven Chardonnay 2014","49.0000","6"
"153764","Springfield Special Wild Yeast Chardonnay","129.0000","6"
"153764","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153766","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153766","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153766","Theuniskraal Ixia Sauvignon Blanc Reserve 2016","39.0000","6"
"153766","O'Connell's Sauvignon Blanc 2016","35.0000","6"
"153766","Personalised Mixed Case","1038.0000","1"
"153767","Phizante Kraal Sauvignon Blanc 2016","49.0000","12"
"153771","TOP SELLING July Red Case","680.0000","2"
"153774","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153774","Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015","65.0000","6"
"153774","Phizante Kraal Chenin Blanc 2016","45.0000","6"
"153774","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153775","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153775","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153775","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153776","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","12"
"153776","Klein Steenberg Bordeaux Red 2013","59.0000","12"
"153776","Nitida Roxia Sauvignon Blanc 2016","39.0000","24"
"153777","Cloof The Very Sexy Shiraz 2014","70.0000","6"
"153777","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","6"
"153777","Le Bonheur Tricorne 2012 unlabelled","119.0000","6"
"153777","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153778","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153778","De Houtvat Cabernet Sauvignon unlabelled 2016","39.0000","12"
"153779","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153779","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153781","TOP SELLING July Everyday Case","720.0000","1"
"153783","Paradyskloof Grenaché Rosé 2016","39.0000","6"
"153783","Nitida Roxia Sauvignon Blanc 2016","39.0000","12"
"153784","Fort Simon Fortress Hill Shiraz unlabelled","45.0000","6"
"153784","Hoopenburg Bushvine Shiraz 2014","49.0000","6"
"153785","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153785","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153785","Fleur du Cap Shiraz, 2015","59.0000","6"
"153785","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153785","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153785","Moreson Miss Molly Bottle Fermented","105.0000","6"
"153786","TOP SELLING July Red Case","680.0000","1"
"153789","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153789","The Fresh Man Sauvignon Blanc 2016 - By Rianie Strydom","45.0000","6"
"153789","Flagstone Dragon Tree Cape Blend 2014","69.0000","6"
"153790","Paradyskloof Sauvignon Blanc 2016","45.0000","6"
"153790","Le Bonheur Tricorne 2012 unlabelled","119.0000","12"
"153790","Kaapzicht Bin 3 Merlot / Cabernet Sauvignon 2014","73.0000","12"
"153790","TOP SELLING July Red Case","680.0000","1"
"153790","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","12"
"153792","TOP SELLING July Red Case","680.0000","1"
"153795","TOP SELLING July Red Case","680.0000","1"
"153796","Totus Cabernet /Merlot 2015","49.0000","6"
"153796","Phizante Kraal Chenin Blanc 2016","45.0000","6"
"153797","Raka Sauvignon Blanc 2017","45.0000","18"
"153799","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153799","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153801","Personalised Mixed Case","1389.0000","1"
"153802","TOP SELLING July Red Case","680.0000","1"
"153803","Personalised Mixed Case","636.0000","1"
"153806","Personalised Mixed Case","924.0000","1"
"153808","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","6"
"153808","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153810","Oude Werf Pinotage Rose 2017","30.0000","6"
"153810","Oude Werf Sauvignon Blanc 2017","35.0000","6"
"153810","Neil Ellis Sincerely Sauvignon Blanc","49.0000","6"
"153814","TOP SELLING July Red Case","680.0000","1"
"153815","Hoopenburg Bushvine Chenin Blanc 2016","35.0000","6"
"153815","Neil Ellis Sincerely Shiraz 2016","55.0000","6"
"153816","Le Bonheur Prima 2013 unlabelled","69.0000","12"
"153816","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","12"
"153816","Nitida Roxia Sauvignon Blanc 2016","39.0000","12"
"153817","TOP SELLING July Red Case","680.0000","1"
"153819","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153819","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153819","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153820","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153820","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153820","Raka Sauvignon Blanc 2017","45.0000","6"
"153822","Lanzerac Sauvignon Blanc 2016","69.0000","12"
"153822","Zevenwacht Sauvignon Blanc 2016","65.0000","12"
"153824","Nitida Roxia Sauvignon Blanc 2016","39.0000","12"
"153824","Phizante Kraal Chenin Blanc 2016","45.0000","6"
"153824","Raka Sauvignon Blanc 2017","45.0000","6"
"153824","Marklew Sauvignon Blanc 2016","49.0000","12"
"153824","Jordan Chameleon Sauvignon Blanc/Chardonnay 2016","50.0000","6"
"153824","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","6"
"153824","Raka Spliced 2014","55.0000","6"
"153824","Oak Valley Elgin Shiraz 2015","89.0000","6"
"153826","TOP SELLING July Red Case","680.0000","1"
"153827","Personalised Mixed Case","618.0000","1"
"153827","Totus Cabernet /Merlot 2015","49.0000","6"
"153827","Hoopenburg Bushvine Merlot 2015","49.0000","6"
"153830","La Couronne Dry Red Blend NV unlabelled","45.0000","6"
"153830","Oude Werf Cabernet Sauvignon/Shiraz 2015","35.0000","6"
"153833","FELICITÉ Pinot Noir 2016","95.0000","6"
"153833","Raka Spliced 2014","55.0000","6"
"153833","Paradyskloof Grenaché Rosé 2016","39.0000","6"
"153833","Paradyskloof Sauvignon Blanc 2016","45.0000","6"
"153835","Raka Spliced 2014","55.0000","24"
"153835","Hacienda Malbec 2014","49.0000","6"
"153837","Phizante Kraal Sauvignon Blanc 2016","49.0000","12"
"153837","Raka Sauvignon Blanc 2017","45.0000","12"
"153837","Asara Vineyard Collection Shiraz 2012","69.0000","12"
"153838","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153838","Flagstone Poetry Sauvignon Blanc 2016","39.0000","6"
"153838","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153838","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153838","Jordan Chameleon Cabernet Sauvignon /Merlot 2014","59.0000","6"
"153838","Flagstone Dragon Tree Cape Blend 2014","69.0000","6"
"153839","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","30"
"153839","Hoopenburg Bushvine Shiraz 2014","49.0000","30"
"153840","Private Bin LP Reserve Chardonnay 2014 unlabelled","69.0000","6"
"153840","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153842","Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015","65.0000","6"
"153842","Louisvale Wooded Chardonnay 2014","95.0000","6"
"153842","Iona Mr. P Knows Pinot Noir 2016","99.0000","6"
"153842","Capaia One Flagship Red 2010","110.0000","6"
"153844","TOP SELLING July Red Case","680.0000","1"
"153844","TOP SELLING July Everyday Case","720.0000","1"
"153846","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153846","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153846","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","18"
"153846","Clos Malverne Shiraz 2014","69.0000","6"
"153846","Totus Cabernet /Merlot 2015","49.0000","6"
"153849","Clos Malverne Shiraz 2014","69.0000","6"
"153849","Vrede en Lust Lady J Syrah 2013","89.0000","6"
"153849","Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015","65.0000","6"
"153849","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153849","Asara Vineyard Collection Shiraz 2012","69.0000","12"
"153850","Phizante Kraal Sauvignon Blanc 2016","49.0000","12"
"153850","Snow Mountain The Mistress Pinot Noir 2017","59.0000","6"
"153850","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153852","Oude Werf Pinotage Rose 2017","30.0000","6"
"153852","Oude Werf Cabernet Sauvignon/Shiraz 2015","35.0000","12"
"153853","TOP SELLING July Red Case","680.0000","1"
"153854","Asara Vineyard Collection Shiraz 2012","69.0000","12"
"153855","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153855","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153856","Le Bonheur Prima 2013 unlabelled","69.0000","12"
"153856","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153856","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153857","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153857","Oude Werf Cabernet Sauvignon/Shiraz 2015","35.0000","6"
"153859","Flagstone Poetry Sauvignon Blanc 2016","39.0000","6"
"153859","Oude Werf Cabernet Sauvignon/Shiraz 2015","35.0000","6"
"153859","Cloof Dusty Road Merlot 2016","30.0000","6"
"153865","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153865","Fleur du Cap Shiraz, 2015","59.0000","6"
"153865","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153865","Raka Sauvignon Blanc 2017","45.0000","6"
"153865","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153865","Phizante Kraal Sauvignon Blanc 2016","49.0000","12"
"153865","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153869","Phizante Kraal Sauvignon Blanc 2016","49.0000","12"
"153869","Totus Cabernet /Merlot 2015","49.0000","6"
"153870","Flagstone Dragon Tree Cape Blend 2014","69.0000","6"
"153870","Flagstone Treaty Tree Cabernet/Merlot/Malbec 2015","69.0000","6"
"153870","Du Toitskloof Sauvignon Blanc","59.0000","6"
"153871","Cloof Dusty Road Chenin Blanc 2016","29.0000","48"
"153873","Glen Carlou Tortoise Hill Red","45.0000","6"
"153873","Cloof Dusty Road Merlot 2016","30.0000","12"
"153874","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153874","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","6"
"153874","Totus Cabernet /Merlot 2015","49.0000","6"
"153875","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153875","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153875","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","6"
"153875","Raka Sauvignon Blanc 2017","45.0000","6"
"153875","Asara Vineyard Collection Sauvignon Blanc 2016","65.0000","6"
"153875","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153875","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153877","Le Bonheur Prima 2013 unlabelled","69.0000","12"
"153877","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153877","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153877","Paradyskloof Sauvignon Blanc 2016","45.0000","6"
"153880","Cloof Dusty Road Merlot 2016","30.0000","12"
"153881","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","12"
"153881","Le Bonheur Prima 2013 unlabelled","69.0000","12"
"153881","Le Bonheur Tricorne 2012 unlabelled","119.0000","12"
"153882","Personalised Mixed Case","596.0000","1"
"153884","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153884","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153884","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153884","Fort Simon Fortress Hill Merlot unlabelled","45.0000","6"
"153887","Flagstone Dragon Tree Cape Blend 2014","69.0000","6"
"153887","Neil Ellis Sincerely Sauvignon Blanc","49.0000","6"
"153887","Hoopenburg Bushvine Shiraz 2014","49.0000","6"
"153887","Flagstone Poetry Sauvignon Blanc 2016","39.0000","6"
"153891","Personalised Mixed Case","611.0000","1"
"153891","Personalised Mixed Case","618.0000","1"
"153891","TOP SELLING July Red Case","680.0000","2"
"153892","Nitida Roxia Sauvignon Blanc 2016","39.0000","12"
"153892","Raka Sauvignon Blanc 2017","45.0000","12"
"153892","Raka Spliced 2014","55.0000","12"
"153892","Asara Vineyard Collection Shiraz 2012","69.0000","12"
"153893","Oude Werf Cabernet Sauvignon/Shiraz 2015","35.0000","6"
"153893","Mooiplaas Langtafel Red","65.0000","6"
"153893","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153893","Saxenburg Guinea Fowl Red Blend 2014","59.0000","6"
"153893","Totus Cabernet /Merlot 2015","49.0000","6"
"153894","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153894","Raka Sauvignon Blanc 2017","45.0000","6"
"153894","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153894","Discount Arranged by Louis","-100.0000","1"
"153895","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","6"
"153895","Devil's Peak First Light Golden Ale 340ml","25.0000","6"
"153897","Bosman De Bos Walker Bay 47 Varietal Rose 2015","39.0000","6"
"153897","Simonsig Adelberg Sauvignon Blanc 2015","39.0000","6"
"153897","Flagstone Poetry Sauvignon Blanc 2016","39.0000","6"
"153898","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153898","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153898","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153898","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","6"
"153899","Cloof Dusty Road Merlot 2016","30.0000","18"
"153900","Raka Spliced 2014","55.0000","6"
"153900","Capaia One Flagship Red 2010","110.0000","6"
"153900","Vondeling Cabernet Sauvignon 2014","79.0000","6"
"153900","Neil Ellis Aenigma Red 2014","65.0000","6"
"153900","Budget Red || 12 Assorted","525.0000","1"
"153901","Nitida Roxia Sauvignon Blanc 2016","39.0000","24"
"153901","Phizante Kraal Sauvignon Blanc 2016","49.0000","24"
"153901","Raka Sauvignon Blanc 2017","45.0000","24"
"153901","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","24"
"153901","Asara Vineyard Collection Sauvignon Blanc 2016","65.0000","24"
"153901","Totus Cabernet /Merlot 2015","49.0000","24"
"153903","TOP SELLING July Red Case","680.0000","2"
"153903","Samarie Smith se luukse kis: Versnit-wynklub","999.0000","1"
"153903","Iona Mr. P Knows Pinot Noir 2016","99.0000","6"
"153905","TOP SELLING July Red Case","680.0000","1"
"153906","TOP SELLING May Mixed Case","599.0000","1"
"153906","TOP SELLING July Red Case","680.0000","1"
"153907","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153907","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153908","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153908","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153909","Personalised Mixed Case","958.0000","1"
"153911","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153911","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","6"
"153911","O'Connell's Sauvignon Blanc 2016","35.0000","6"
"153912","Saxenburg Guinea Fowl Red Blend 2014","59.0000","6"
"153912","Vrede en Lust Lady J Syrah 2013","89.0000","6"
"153912","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153912","Hacienda Malbec 2014","49.0000","6"
"153912","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153913","TOP SELLING July Everyday Case","720.0000","1"
"153914","Round House Cinsault Rose","35.0000","12"
"153915","Asara Vineyard Collection Shiraz 2012","69.0000","12"
"153915","Raka Spliced 2014","55.0000","6"
"153915","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","12"
"153917","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153917","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153917","Raka Spliced 2014","55.0000","6"
"153918","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153918","Klein Steenberg Bordeaux Red 2013","59.0000","12"
"153924","Oude Werf Cabernet Sauvignon/Shiraz 2015","35.0000","6"
"153924","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153926","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153926","Neil Ellis Sincerely Shiraz 2016","55.0000","6"
"153927","TOP SELLING July Red Case","680.0000","2"
"153927","TOP SELLING WHITE Case","799.0000","1"
"153927","Luxury Red || Assorted","1704.0000","1"
"153928","Personalised Mixed Case","666.0000","1"
"153928","Personalised Mixed Case","981.0000","1"
"153928","Personalised Mixed Case","636.0000","1"
"153929","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153929","Raka Sauvignon Blanc 2017","45.0000","6"
"153931","Paradyskloof Grenaché Rosé 2016","39.0000","6"
"153931","Raka Sauvignon Blanc 2017","45.0000","6"
"153933","Simonsig Adelberg Cabernet Merlot 2013","45.0000","6"
"153933","Riebeek Cellars Chenin Blanc 2016","35.0000","6"
"153933","La Couronne Chardonnay Unwooded 2016 unlabelled","39.0000","6"
"153933","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","6"
"153933","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153933","La Couronne Dry Red Blend NV unlabelled","45.0000","6"
"153933","Theuniskraal Ixia Cabernet Sauvignon 2016","45.0000","6"
"153933","Private Bin LP Reserve Chardonnay 2014 unlabelled","69.0000","6"
"153936","Groote Post The Old Mans Blend White 2017","59.0000","12"
"153936","Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015","65.0000","12"
"153936","First Sighting Sauvignon Blanc 2016","79.0000","6"
"153936","Jordan Unwooded Chardonnay 2016","89.0000","6"
"153938","Raka Sauvignon Blanc 2017","45.0000","6"
"153938","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153938","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153941","Hoopenburg Bushvine Chenin Blanc 2016","35.0000","12"
"153941","Louisvale Stone Road Cabernet Sauvignon 2014","39.0000","6"
"153943","Totus Cabernet /Merlot 2015","49.0000","12"
"153943","Theuniskraal Ixia Cabernet Sauvignon 2016","45.0000","12"
"153943","Fort Simon Fortress Hill Shiraz unlabelled","45.0000","12"
"153944","TOP SELLING July Red Case","680.0000","1"
"153945","TOP SELLING July Red Case","680.0000","2"
"153945","Cloof Dusty Road Merlot 2016","30.0000","6"
"153945","Round House Shiraz 2015","35.0000","6"
"153945","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","6"
"153945","Dunstone Merlot 2014","55.0000","6"
"153946","Personalised Mixed Case","708.0000","1"
"153947","Flagstone Treaty Tree Cabernet/Merlot/Malbec 2015","69.0000","6"
"153947","Raka Spliced 2014","55.0000","6"
"153949","Personalised Mixed Case","726.0000","1"
"153950","Le Bonheur Prima 2013 unlabelled","69.0000","12"
"153950","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","12"
"153950","Le Bonheur Tricorne 2012 unlabelled","119.0000","12"
"153950","Jordan Unwooded Chardonnay 2016","89.0000","12"
"153950","Villiera Chenin Blanc","65.0000","6"
"153950","Bouchard Finlayson Blanc De Mer 2015","79.0000","6"
"153950","Glenelly Glass Collection Chardonnay (unwooded)","79.0000","12"
"153951","Flagstone Treaty Tree Cabernet/Merlot/Malbec 2015","69.0000","6"
"153951","Raka Spliced 2014","55.0000","12"
"153952","Vondeling Baldrick Shiraz 2014","65.0000","6"
"153952","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153952","Raka Sauvignon Blanc 2017","45.0000","6"
"153953","TOP SELLING July Red Case","680.0000","1"
"153954","Waterford Pecan Stream Sauvignon Blanc 2016","69.0000","12"
"153956","Vrede en Lust White Mischief 2016","69.0000","6"
"153956","Cederberg Bukketraube 2016","75.0000","6"
"153956","Capaia Merlot/Cabernet Sauvignon 2014","75.0000","6"
"153956","Bouchard Finlayson Blanc De Mer 2015","79.0000","6"
"153956","Secateurs Chenin Blanc by Adi Badenhorst 2016","79.0000","6"
"153956","Vrede en Lust Lady J Syrah 2013","89.0000","6"
"153956","Capaia One Flagship Red 2010","110.0000","6"
"153956","Raka Biography Shiraz 2013","115.0000","6"
"153956","Remhoogte Estate Cape Blend","125.0000","6"
"153956","Iona Mr. P Knows Pinot Noir 2016","99.0000","6"
"153956","Iona One Man Band 2011","175.0000","6"
"153956","Jordan Black Magic Merlot 2014","139.0000","6"
"153956","Jordan The Prospector Syrah 2015","139.0000","6"
"153956","Vrede en Lust Cotes De Savoye","85.0000","6"
"153956","First Sighting Shiraz 2014","85.0000","6"
"153956","Le Bonheur Tricorne 2012 unlabelled","119.0000","6"
"153959","Round House Shiraz 2015","35.0000","6"
"153959","O'Connell's Sauvignon Blanc 2016","35.0000","6"
"153960","Raka Spliced 2014","55.0000","12"
"153960","Nitida Roxia Sauvignon Blanc 2016","39.0000","48"
"153960","Flagstone Word of Mouth Viognier","59.0000","18"
"153962","JORDAN Lifestyle Case 12-pack","1100.0000","1"
"153964","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","6"
"153964","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153964","Raka Spliced 2014","55.0000","12"
"153964","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153964","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153964","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153966","Cloof The Very Sexy Shiraz 2014","70.0000","6"
"153966","Guardian Peak Cabernet Sauvignon 2016","69.0000","6"
"153967","TOP SELLING July Red Case","680.0000","1"
"153970","Simonsig Adelberg Cabernet Merlot 2013","45.0000","12"
"153970","Flagstone Poetry Sauvignon Blanc 2016","39.0000","6"
"153970","Nitida Roxia Sauvignon Blanc 2016","39.0000","12"
"153970","Raka Sauvignon Blanc 2017","45.0000","6"
"153971","Louisvale Wooded Chardonnay 2014","95.0000","6"
"153971","Boschkloof Chardonnay","99.0000","6"
"153971","Groote Post Chenin Blanc 2017","65.0000","6"
"153971","Lourensford River Garden 1.5L Shiraz/Cabernet 2013","95.0000","6"
"153971","Vrede en Lust Lady J Syrah 2013","89.0000","6"
"153971","Raka Biography Shiraz 2013","115.0000","6"
"153972","Fleur du Cap Shiraz, 2015","59.0000","12"
"153972","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","12"
"153972","Le Bonheur Prima 2013 unlabelled","69.0000","12"
"153973","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153973","Paradyskloof Grenache, Mourvédre & Shiraz 2015","49.0000","6"
"153973","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153973","TOP SELLING July Red Case","680.0000","1"
"153975","Refund//Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","-39.0000","6"
"153976","Personalised Mixed Case","636.0000","1"
"153979","Lanzerac Sauvignon Blanc 2016","69.0000","12"
"153979","Hoopenburg Integer Cabernet Sauvignon 2013","89.0000","6"
"153979","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153980","Round House Shiraz 2015","35.0000","24"
"153980","Round House Signature Collection Shiraz 2015","49.0000","6"
"153980","Phizante Kraal Chenin Blanc 2016","45.0000","6"
"153980","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153982","O'Connell's Sauvignon Blanc 2016","35.0000","6"
"153982","Louisvale Stone Road Cabernet Sauvignon 2014","39.0000","6"
"153982","Simonsig Adelberg Cabernet Merlot 2013","45.0000","6"
"153982","Oude Werf Pinotage Rose 2017","30.0000","6"
"153982","Oude Werf Chenin Blanc","30.0000","6"
"153982","Cloof Dusty Road Chenin Blanc 2016","29.0000","6"
"153984","La Vierge The Affair Pinot Noir 2016","109.0000","12"
"153984","Hartenberg Cabernet Sauvignon/Shiraz 2014","79.0000","12"
"153985","TOP SELLING July Red Case","680.0000","1"
"153985","TOP SELLING May RED Case","799.0000","1"
"153986","Phizante Kraal Sauvignon Blanc 2016","49.0000","12"
"153987","Flagstone Dragon Tree Cape Blend 2014","69.0000","12"
"153987","Jordan Chameleon Cabernet Sauvignon /Merlot 2014","59.0000","12"
"153987","Hartenberg Cabernet Sauvignon/Shiraz 2014","79.0000","12"
"153992","Special Cuvee Pinot Noir 2014 unlabelled (First Sighting)","65.0000","24"
"153993","Personalised Mixed Case","708.0000","1"
"153993","Personalised Mixed Case","564.0000","1"
"153995","Oude Werf Pinotage Rose 2017","30.0000","6"
"153995","Oude Werf Cabernet Sauvignon/Shiraz 2015","35.0000","6"
"153995","Paradyskloof Grenaché Rosé 2016","39.0000","6"
"153995","Round House Shiraz 2015","35.0000","6"
"153996","Louisvale Stone Road Cabernet Sauvignon 2014","39.0000","6"
"153996","La Couronne Dry Red Blend NV unlabelled","45.0000","6"
"153998","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153998","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"154000","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","12"
"154000","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"154000","Asara Vineyard Collection Shiraz 2012","69.0000","12"
"154000","Raka Sauvignon Blanc 2017","45.0000","12"
"154001","Oak Valley Elgin Shiraz 2015","89.0000","6"
"154001","Flagstone Dragon Tree Cape Blend 2014","69.0000","6"
"154001","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"154001","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"154002","Special Cuvee Pinot Noir 2014 unlabelled (First Sighting)","65.0000","12"
"154003","TOP SELLING July Red Case","680.0000","2"
